Go.	Geh.	CC-BY 2.0 (France) Attribution: tatoeba.org #2877272 (CM) & #8597805 (Roujin)
I knew it.	Ich wusste es.	CC-BY 2.0 (France) Attribution: tatoeba.org #1209117 (CK) & #2030483 (Pfirsichbaeumchen)
I knew it.	Ich wusste das.	CC-BY 2.0 (France) Attribution: tatoeba.org #1209117 (CK) & #3879112 (raggione)
I laughed.	Ich lachte.	CC-BY 2.0 (France) Attribution: tatoeba.org #258713 (CK) & #547385 (Espi)
I like it.	Das gefällt mir.	CC-BY 2.0 (France) Attribution: tatoeba.org #1520245 (ABChessel) & #1358067 (Manfredo)
I like it.	Es ist mir recht.	CC-BY 2.0 (France) Attribution: tatoeba.org #1520245 (ABChessel) & #6842133 (list)
I lost it.	Ich habe ihn verloren.	CC-BY 2.0 (France) Attribution: tatoeba.org #2245956 (CK) & #7253037 (raggione)
I love it!	Ich liebe es!	CC-BY 2.0 (France) Attribution: tatoeba.org #1132072 (CK) & #6644199 (Felixjp)
I love it.	Ich liebe es.	CC-BY 2.0 (France) Attribution: tatoeba.org #3812708 (robbieheslop) & #6644198 (Felixjp)
I made it.	Ich habe es gemacht.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828672 (CK) & #700384 (Alois)
I made it.	Ich habe es geschafft.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828672 (CK) & #1223697 (BraveSentry)
I may win.	Vielleicht gewinne ich.	CC-BY 2.0 (France) Attribution: tatoeba.org #6358757 (CK) & #6400839 (Pfirsichbaeumchen)
I mean it!	Ich meine es so!	CC-BY 2.0 (France) Attribution: tatoeba.org #322125 (jakov) & #657092 (samueldora)
I mean it!	Ich meine es ernst!	CC-BY 2.0 (France) Attribution: tatoeba.org #322125 (jakov) & #2997934 (pne)
I mean it.	Ich meine es ernst.	CC-BY 2.0 (France) Attribution: tatoeba.org #250804 (CK) & #1768662 (Pfirsichbaeumchen)
I mean it.	Es ist ernst gemeint von mir.	CC-BY 2.0 (France) Attribution: tatoeba.org #250804 (CK) & #1806646 (Tamy)
I met Tom.	Ich habe Tom getroffen.	CC-BY 2.0 (France) Attribution: tatoeba.org #6196260 (CK) & #3753519 (Zaghawa)
I met Tom.	Ich traf Tom.	CC-BY 2.0 (France) Attribution: tatoeba.org #6196260 (CK) & #7592174 (wolfgangth)
I met Tom.	Ich bin Tom begegnet.	CC-BY 2.0 (France) Attribution: tatoeba.org #6196260 (CK) & #7592175 (wolfgangth)
I met him.	Ich habe ihn getroffen.	CC-BY 2.0 (France) Attribution: tatoeba.org #2771581 (CK) & #3172032 (dinkel_girl)
I miss it.	Ich vermisse es.	CC-BY 2.0 (France) Attribution: tatoeba.org #1337519 (CK) & #6625839 (Felixjp)
I miss it.	Es fehlt mir.	CC-BY 2.0 (France) Attribution: tatoeba.org #1337519 (CK) & #6627179 (raggione)
I promise.	Ich versprech's.	CC-BY 2.0 (France) Attribution: tatoeba.org #2111800 (CK) & #2159648 (Vortarulo)
I promise.	Ich verspreche es.	CC-BY 2.0 (France) Attribution: tatoeba.org #2111800 (CK) & #2159649 (Vortarulo)
I relaxed.	Ich entspanne mich.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828674 (CK) & #8861447 (mramosch)
I relaxed.	Ich habe mich entspannt.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828674 (CK) & #8861448 (mramosch)
I retired.	Ich ging in Pension.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828675 (CK) & #8861449 (mramosch)
I said no.	Ich sagte nein.	CC-BY 2.0 (France) Attribution: tatoeba.org #2405884 (CK) & #6625855 (Felixjp)
I saw Tom.	Ich habe Tom gesehen.	CC-BY 2.0 (France) Attribution: tatoeba.org #2244569 (CK) & #3753516 (Zaghawa)
I saw him.	Ich habe ihn gesehen.	CC-BY 2.0 (France) Attribution: tatoeba.org #519963 (darinmex) & #359066 (MUIRIEL)
I saw one.	Ich habe einen gesehen.	CC-BY 2.0 (France) Attribution: tatoeba.org #3168241 (CK) & #6611552 (Felixjp)
I saw you.	Ich habe dich gesehen.	CC-BY 2.0 (France) Attribution: tatoeba.org #2247402 (CK) & #2527672 (Pfirsichbaeumchen)
I saw you.	Ich habe euch gesehen.	CC-BY 2.0 (France) Attribution: tatoeba.org #2247402 (CK) & #2527674 (Pfirsichbaeumchen)
I saw you.	Ich habe Sie gesehen.	CC-BY 2.0 (France) Attribution: tatoeba.org #2247402 (CK) & #8445778 (Luiaard)
I see Tom.	Ich sehe Tom.	CC-BY 2.0 (France) Attribution: tatoeba.org #2235735 (CK) & #2559901 (Pfirsichbaeumchen)
I shouted.	Ich schrie.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828676 (CK) & #2201608 (Esperantostern)
I slipped.	Ich rutschte aus.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828677 (CK) & #8861450 (mramosch)
I slipped.	Ich bin ausgerutscht.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828677 (CK) & #8861451 (mramosch)
I sneezed.	Ich nieste.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828678 (CK) & #2211657 (Esperantostern)
I sneezed.	Ich habe geniest.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828678 (CK) & #9927627 (Laoan)
I sped up.	Ich beschleunigte.	CC-BY 2.0 (France) Attribution: tatoeba.org #9020698 (Rawrren) & #4781498 (Tamy)
I stopped.	Ich hörte auf.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828679 (CK) & #8647455 (Melang)
I stopped.	Ich stoppte.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828679 (CK) & #8647456 (Melang)
I stutter.	Ich stottere.	CC-BY 2.0 (France) Attribution: tatoeba.org #11867110 (CK) & #9451202 (Pfirsichbaeumchen)
I took it.	Ich nahm es.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828682 (CK) & #6643992 (Felixjp)
I took it.	Ich habe es genommen.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828682 (CK) & #6644347 (Felixjp)
I want it.	Ich möchte es.	CC-BY 2.0 (France) Attribution: tatoeba.org #1148324 (cntrational) & #2296175 (Tamy)
I want it.	Ich will es.	CC-BY 2.0 (France) Attribution: tatoeba.org #1148324 (cntrational) & #6625772 (Felixjp)
I was ill.	Ich war krank.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828683 (CK) & #938924 (Sudajaengi)
I was mad.	Ich war verrückt.	CC-BY 2.0 (France) Attribution: tatoeba.org #2247492 (CK) & #10082246 (wolfgangth)
I was new.	Ich war neu.	CC-BY 2.0 (France) Attribution: tatoeba.org #3822076 (CK) & #6611521 (Felixjp)
I was sad.	Ich war traurig.	CC-BY 2.0 (France) Attribution: tatoeba.org #2200024 (CK) & #3170941 (Pfirsichbaeumchen)
I was shy.	Ich war schüchtern.	CC-BY 2.0 (France) Attribution: tatoeba.org #4695537 (Hybrid) & #4701236 (dannylow)
I will go.	Ich gehe.	CC-BY 2.0 (France) Attribution: tatoeba.org #2247573 (CK) & #439366 (Robroy)
I will go.	Ich werde gehen.	CC-BY 2.0 (France) Attribution: tatoeba.org #2247573 (CK) & #4454179 (rocco_granata)
I woke up.	Ich wachte auf.	CC-BY 2.0 (France) Attribution: tatoeba.org #3818967 (CK) & #3940126 (Tamy)
I'd do it.	Ich würde es tun.	CC-BY 2.0 (France) Attribution: tatoeba.org #3823427 (CK) & #6625751 (Felixjp)
I'd leave.	Ich würde gehen.	CC-BY 2.0 (France) Attribution: tatoeba.org #2111789 (CK) & #7374105 (Yorwba)
I'll call.	Ich werde anrufen.	CC-BY 2.0 (France) Attribution: tatoeba.org #2111787 (CK) & #7277213 (Yorwba)
I'll come.	Ich werde kommen.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828685 (CK) & #4776708 (Germic)
I'll cook.	Ich werde kochen.	CC-BY 2.0 (France) Attribution: tatoeba.org #2111783 (CK) & #6643577 (Felixjp)
I'll fail.	Ich werde scheitern.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828686 (CK) & #9187485 (Dani6187)
I'll help.	Ich helfe.	CC-BY 2.0 (France) Attribution: tatoeba.org #2549831 (CK) & #3303103 (Pfirsichbaeumchen)
I'll live.	Ich werde leben.	CC-BY 2.0 (France) Attribution: tatoeba.org #2123627 (CK) & #2139191 (Pfirsichbaeumchen)
I'll obey.	Ich werde gehorchen.	CC-BY 2.0 (France) Attribution: tatoeba.org #2111777 (CK) & #7451628 (Yorwba)
I'll pass.	Ich passe.	CC-BY 2.0 (France) Attribution: tatoeba.org #2111776 (CK) & #11570604 (regnewrum)
I'll pass.	Ich verzichte.	CC-BY 2.0 (France) Attribution: tatoeba.org #2111776 (CK) & #12443738 (mayabe)
I'll quit.	Ich werde aufhören.	CC-BY 2.0 (France) Attribution: tatoeba.org #2111775 (CK) & #6643669 (Felixjp)
I'll quit.	Ich werde abbrechen.	CC-BY 2.0 (France) Attribution: tatoeba.org #2111775 (CK) & #7374104 (Yorwba)
I'll sing.	Ich werde singen.	CC-BY 2.0 (France) Attribution: tatoeba.org #2111772 (CK) & #3766290 (Jens_Odo)
I'll stay.	Ich werde bleiben.	CC-BY 2.0 (France) Attribution: tatoeba.org #2111769 (CK) & #2980574 (pne)
I'll stop.	Ich werde aufhören.	CC-BY 2.0 (France) Attribution: tatoeba.org #2878242 (CK) & #6643669 (Felixjp)
I'll swim.	Ich werde schwimmen.	CC-BY 2.0 (France) Attribution: tatoeba.org #5576197 (CK) & #12389149 (mayabe)
I'll talk.	Ich werde reden.	CC-BY 2.0 (France) Attribution: tatoeba.org #2878243 (CK) & #7281091 (Yorwba)
I'll wait.	Ich werde warten.	CC-BY 2.0 (France) Attribution: tatoeba.org #2111766 (CK) & #2982909 (pne)
I'll walk.	Ich gehe zu Fuß.	CC-BY 2.0 (France) Attribution: tatoeba.org #2111765 (CK) & #182037 (MUIRIEL)
I'll walk.	Ich werde zu Fuß gehen.	CC-BY 2.0 (France) Attribution: tatoeba.org #2111765 (CK) & #8934939 (wolfgangth)
I'm a man.	Ich bin ein Mann.	CC-BY 2.0 (France) Attribution: tatoeba.org #580774 (CM) & #139166 (MUIRIEL)
I'm a pro.	Ich bin ein Profi.	CC-BY 2.0 (France) Attribution: tatoeba.org #2247895 (CK) & #11798741 (Pfirsichbaeumchen)
I'm a spy.	Ich bin eine Spionin.	CC-BY 2.0 (France) Attribution: tatoeba.org #8809445 (CK) & #6592987 (Pfirsichbaeumchen)
I'm a spy.	Ich bin Spion.	CC-BY 2.0 (France) Attribution: tatoeba.org #8809445 (CK) & #8810689 (Pfirsichbaeumchen)
I'm a spy.	Ich bin Spionin.	CC-BY 2.0 (France) Attribution: tatoeba.org #8809445 (CK) & #8810690 (Pfirsichbaeumchen)
I'm alone.	Ich bin allein.	CC-BY 2.0 (France) Attribution: tatoeba.org #2111761 (CK) & #2830617 (raggione)
I'm angry.	Ich bin sauer.	CC-BY 2.0 (France) Attribution: tatoeba.org #507444 (callmath) & #4333608 (Wuzzy)
I'm awake.	Ich bin wach.	CC-BY 2.0 (France) Attribution: tatoeba.org #323761 (CK) & #1313714 (Pfirsichbaeumchen)
I'm blind.	Ich bin blind.	CC-BY 2.0 (France) Attribution: tatoeba.org #2111753 (CK) & #7277209 (Yorwba)
I'm bored.	Ich bin gelangweilt.	CC-BY 2.0 (France) Attribution: tatoeba.org #431539 (Clavain) & #520026 (Espi)
I'm bored.	Mir ist langweilig.	CC-BY 2.0 (France) Attribution: tatoeba.org #431539 (Clavain) & #534038 (joha2)
I'm broke.	Ich bin knapp bei Kasse.	CC-BY 2.0 (France) Attribution: tatoeba.org #18547 (CK) & #368545 (xtofu80)
I'm broke.	Ich bin pleite.	CC-BY 2.0 (France) Attribution: tatoeba.org #18547 (CK) & #450464 (al_ex_an_der)
I'm crazy.	Ich bin verrückt.	CC-BY 2.0 (France) Attribution: tatoeba.org #2066291 (LanguageExpert) & #8482471 (driini)
I'm cured.	Ich bin geheilt.	CC-BY 2.0 (France) Attribution: tatoeba.org #2283727 (CK) & #7463705 (Yorwba)
I'm drunk.	Ich bin betrunken.	CC-BY 2.0 (France) Attribution: tatoeba.org #958784 (CK) & #370902 (xtofu80)
I'm drunk.	Ich bin blau.	CC-BY 2.0 (France) Attribution: tatoeba.org #958784 (CK) & #940616 (Hans07)
I'm drunk.	Ich bin breit.	CC-BY 2.0 (France) Attribution: tatoeba.org #958784 (CK) & #5622434 (list)
I'm dying.	Ich werde bald sterben.	CC-BY 2.0 (France) Attribution: tatoeba.org #2051764 (Shishir) & #3836805 (Pfirsichbaeumchen)
I'm early.	Ich bin früh dran.	CC-BY 2.0 (France) Attribution: tatoeba.org #2111737 (CK) & #7374081 (Yorwba)
I'm first.	Ich bin Erster.	CC-BY 2.0 (France) Attribution: tatoeba.org #2202863 (CK) & #7451335 (Yorwba)
I'm first.	Ich bin Erste.	CC-BY 2.0 (France) Attribution: tatoeba.org #2202863 (CK) & #7451337 (Yorwba)
I'm fussy.	Ich bin pingelig.	CC-BY 2.0 (France) Attribution: tatoeba.org #2202900 (CK) & #7413301 (Yorwba)
I'm going.	Ich gehe jetzt.	CC-BY 2.0 (France) Attribution: tatoeba.org #495219 (adjusting) & #360920 (MUIRIEL)
I'm happy.	Ich bin glücklich.	CC-BY 2.0 (France) Attribution: tatoeba.org #1872056 (Eldad) & #626253 (kolonjano)
I'm happy.	Ich bin froh.	CC-BY 2.0 (France) Attribution: tatoeba.org #1872056 (Eldad) & #1657039 (Esperantostern)
I'm heavy.	Ich bin schwer.	CC-BY 2.0 (France) Attribution: tatoeba.org #11122102 (CK) & #11122766 (brauchinet)
I'm lying.	Ich lüge.	CC-BY 2.0 (France) Attribution: tatoeba.org #2111712 (CK) & #7369981 (Yorwba)
I'm needy.	Ich bin bedürftig.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203101 (CK) & #7451368 (Yorwba)
I'm obese.	Ich bin fett.	CC-BY 2.0 (France) Attribution: tatoeba.org #3330257 (CK) & #1137134 (Esperantostern)
I'm picky.	Ich bin pingelig.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828693 (CK) & #7413301 (Yorwba)
I'm picky.	Ich bin wählerisch.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828693 (CK) & #8379077 (Luiaard)
I'm ready!	Ich bin soweit!	CC-BY 2.0 (France) Attribution: tatoeba.org #2123619 (CK) & #2139202 (Pfirsichbaeumchen)
I'm ready.	Ich bin soweit.	CC-BY 2.0 (France) Attribution: tatoeba.org #1891110 (CK) & #2153181 (Pfirsichbaeumchen)
I'm ready.	Ich bin so weit.	CC-BY 2.0 (France) Attribution: tatoeba.org #1891110 (CK) & #7372546 (raggione)
I'm right.	Ich habe recht.	CC-BY 2.0 (France) Attribution: tatoeba.org #321343 (CK) & #801040 (jakov)
I'm right.	Ich habe Recht.	CC-BY 2.0 (France) Attribution: tatoeba.org #321343 (CK) & #817440 (jakov)
I'm silly.	Ich bin albern.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828697 (CK) & #12206230 (mayabe)
I'm silly.	Ich bin dämlich.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828697 (CK) & #12206231 (mayabe)
I'm sober.	Ich bin nüchtern.	CC-BY 2.0 (France) Attribution: tatoeba.org #2361904 (CK) & #3068308 (Pfirsichbaeumchen)
I'm sorry.	Es tut mir leid.	CC-BY 2.0 (France) Attribution: tatoeba.org #38387 (CK) & #397871 (MikeMolto)
I'm sorry.	Entschuldigung!	CC-BY 2.0 (France) Attribution: tatoeba.org #38387 (CK) & #397872 (MikeMolto)
I'm sorry.	Entschuldigung.	CC-BY 2.0 (France) Attribution: tatoeba.org #38387 (CK) & #410211 (MUIRIEL)
I'm stuck.	Ich stecke fest.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203412 (CK) & #7413404 (Yorwba)
I'm tired.	Ich bin müde!	CC-BY 2.0 (France) Attribution: tatoeba.org #1705 (brauliobezerra) & #372642 (MUIRIEL)
I'm tired.	Ich bin müde.	CC-BY 2.0 (France) Attribution: tatoeba.org #1705 (brauliobezerra) & #459131 (Espi)
I'm tough.	Ich bin zäh.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203467 (CK) & #7413439 (Yorwba)
I'm upset.	Ich bin verärgert.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203558 (CK) & #2205500 (Pfirsichbaeumchen)
I'm upset.	Ich bin bestürzt.	CC-BY 2.0 (France) Attribution: tatoeba.org #2203558 (CK) & #4019285 (raggione)
I'm wrong.	Ich habe mich geirrt.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828701 (CK) & #476126 (MUIRIEL)
I'm wrong.	Ich liege falsch.	CC-BY 2.0 (France) Attribution: tatoeba.org #5828701 (CK) & #10254300 (wolfgangth)
I'm yours.	Ich gehöre dir.	CC-BY 2.0 (France) Attribution: tatoeba.org #2111665 (CK) & #6625985 (Felixjp)
I've lost.	Ich habe verloren.	CC-BY 2.0 (France) Attribution: tatoeba.org #1126967 (CK) & #4659717 (AC)
Ignore it.	Beachte es gar nicht!	CC-BY 2.0 (France) Attribution: tatoeba.org #2649249 (CK) & #2657185 (Pfirsichbaeumchen)
Ignore it.	Beachten Sie es gar nicht!	CC-BY 2.0 (France) Attribution: tatoeba.org #2649249 (CK) & #2657186 (Pfirsichbaeumchen)
Is Tom OK?	Ist Tom okay?	CC-BY 2.0 (France) Attribution: tatoeba.org #2244627 (CK) & #6625709 (Felixjp)
Is Tom in?	Ist Tom da?	CC-BY 2.0 (France) Attribution: tatoeba.org #2244609 (CK) & #3049564 (pne)
Is he Tom?	Ist das Tom?	CC-BY 2.0 (France) Attribution: tatoeba.org #6196259 (CK) & #2110998 (freddy1)
Is he Tom?	Ist er Tom?	CC-BY 2.0 (France) Attribution: tatoeba.org #6196259 (CK) & #6625724 (Felixjp)
Is it Tom?	Ist das Tom?	CC-BY 2.0 (France) Attribution: tatoeba.org #9227441 (CK) & #2110998 (freddy1)
Is it bad?	Ist es schlimm?	CC-BY 2.0 (France) Attribution: tatoeba.org #1665 (CK) & #470 (MUIRIEL)
Is it bad?	Ist es schlecht?	CC-BY 2.0 (France) Attribution: tatoeba.org #1665 (CK) & #9940882 (Laoan)
Is it far?	Ist das weit?	CC-BY 2.0 (France) Attribution: tatoeba.org #1308427 (CK) & #2078166 (Manfredo)
Is it hot?	Ist es heiß?	CC-BY 2.0 (France) Attribution: tatoeba.org #456027 (lukaszpp) & #5363181 (RandomUsername)
Is it new?	Ist es neu?	CC-BY 2.0 (France) Attribution: tatoeba.org #1910886 (Zaghawa) & #1910884 (Zaghawa)
Is it red?	Ist es rot?	CC-BY 2.0 (France) Attribution: tatoeba.org #6887119 (CK) & #10004000 (wolfgangth)
Is it red?	Ist sie rot?	CC-BY 2.0 (France) Attribution: tatoeba.org #6887119 (CK) & #12325561 (mhr)
It bit me.	Sie hat mich gebissen.	CC-BY 2.0 (France) Attribution: tatoeba.org #11026414 (CM) & #11026418 (Pfirsichbaeumchen)
It burned.	Es brannte.	CC-BY 2.0 (France) Attribution: tatoeba.org #3825991 (CK) & #4942971 (Hans_Adler)
